"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"HECW1_ENSG00000002746",12.925951121296,-3.93909369546073,2.39870476954452,-1.64217528787784,0.100553682491652,1
"MAD1L1_ENSG00000002822",68.8241841575304,0.147143515912548,0.910609348713592,0.16158796977037,0.871630331537525,1
"LASP1_ENSG00000002834",1270.05229045616,0.0317287515667969,0.280489988338767,0.113119016313965,0.909936198918777,1
"SNX11_ENSG00000002919",819.340654314138,-0.0841414310997847,0.311814725947701,-0.269844314902232,0.787280028608853,1
"TMEM176A_ENSG00000002933",0.10521854398158,-2.21155004438971,6.91816694320699,-0.319672835672352,0.749216354066314,1
"M6PR_ENSG00000003056",1194.93121302158,-0.121081183535736,0.275279327024154,-0.439848443559701,0.660046878728144,1
"KLHL13_ENSG00000003096",465.973792654089,0.161729931788787,0.391501312678913,0.413101888936522,0.679531965533363,1
"CYP26B1_ENSG00000003137",272.324674792626,0.31631854408061,0.502235313166603,0.629821392060656,0.528811447899368,1
"ICA1_ENSG00000003147",386.461191733901,-0.152654280089221,0.416091297027248,-0.366876887788462,0.713710852037838,1
"DBNDD1_ENSG00000003249",926.276471115601,0.229242979752313,0.316881976012673,0.723433319360343,0.469413706940816,1
"ALS2_ENSG00000003393",1201.96616987351,-0.000613960692477181,0.276477787766981,-0.00222065106002162,0.998228178260506,1
"CASP10_ENSG00000003400",155.123698185774,-0.395223814838532,0.623953525653401,-0.633418673970398,0.526460273552432,1
"CFLAR_ENSG00000003402",928.74444902463,-0.0470781168835552,0.299435430521356,-0.157222933844489,0.875069154477768,1
"TFPI_ENSG00000003436",182.089470937674,-0.0813678886778781,0.608160791378886,-0.133793381341458,0.893565961064015,1
"NDUFAF7_ENSG00000003509",520.028883062692,0.00692063469747157,0.369528660179308,0.0187282758910051,0.985057871308967,1
"RBM5_ENSG00000003756",4493.23851760481,0.0349388592786859,0.208612246600202,0.16748230196497,0.866990571830302,1
"MTMR7_ENSG00000003987",128.402409039413,-0.118002473308976,0.676965811315627,-0.174310831265833,0.861621187435633,1
"SLC7A2_ENSG00000003989",651.687696397296,-0.235980748964152,0.346878107362284,-0.68029876765238,0.49631530468569,1
"ARF5_ENSG00000004059",3965.2938212555,-0.0139080835752733,0.215191559047449,-0.0646311762266038,0.948467661556299,1
"SARM1_ENSG00000004139",908.269365138314,-0.0702931265132859,0.313041879709706,-0.224548634126753,0.82233042836027,1
"POLDIP2_ENSG00000004142",4613.10320122012,0.0919942423048752,0.226549370760409,0.40606708372704,0.684693310546293,1
"PLXND1_ENSG00000004399",539.619830795464,0.189928165073246,0.424531194733126,0.447383295808547,0.654598334545015,1
"AK2_ENSG00000004455",10531.2911283198,-0.0714787467798784,0.186374044592327,-0.383523075523904,0.701331964057525,1
"CD38_ENSG00000004468",6.91386015592011,3.03805924076129,3.12555645493349,0.972005876254744,0.331047625199728,1
"FKBP4_ENSG00000004478",6489.12799139565,0.130992571278649,0.202978601763806,0.645351628892766,0.518699342192164,1
"KDM1A_ENSG00000004487",4292.11203155259,-0.0659728829532139,0.206186224869243,-0.31996746142984,0.748992996904508,1
"RBM6_ENSG00000004534",2182.6415167666,0.0703031078763499,0.234229165862331,0.300146685907043,0.764065269649036,1
"CAMKK1_ENSG00000004660",522.905207071293,0.0236069383455896,0.3692183799825,0.0639376033953361,0.949019910340136,1
"RECQL_ENSG00000004700",1297.28345594968,0.00297040715092408,0.270287266982578,0.0109898153327199,0.991231572522963,1
