"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000260803",0.31565563194474,0,7.0668509597078,0,1,1
"LINC01963_ENSG00000260804",200.993737315128,0.129310832459981,0.562506219776803,0.229883382465159,0.81818238942275,1
"ENSG00000260805",49.7158873028065,0.66380212692576,1.08025527089159,0.614486357819747,0.538893985227324,1
"PAPOLA-DT_ENSG00000260806",61.5613308604945,-0.397321806842762,0.997739251845868,-0.398222086690182,0.690466486604799,1
"CEROX1_ENSG00000260807",108.17667366882,0.314546851755606,0.798767635064199,0.393790181208738,0.693735954181451,1
"ENSG00000260808",1.04611009195787,-4.28083238249699,6.81720297180286,-0.627945566562013,0.530039599372935,1
"VPS35P1_ENSG00000260809",0.21043708796316,0,7.0668509597537,0,1,1
"ENSG00000260810",0.120383532555606,0,7.06685095989142,0,1,1
"PPIAP47_ENSG00000260815",0.21043708796316,0,7.0668509597537,0,1,1
"ENSG00000260816",4.15928339929851,1.55360113487326,3.68790934826073,0.421268797077662,0.673558812445021,1
"ENSG00000260830",3.06659937266989,0.331319077044733,4.25940490684023,0.0777852973105852,0.937998842056769,1
"ENSG00000260836",6.87580511799772,0.746265674373776,2.67211523894463,0.279279000956755,0.780030720219331,1
"ENSG00000260838",41.144443025583,-0.364766377934625,1.1936784894561,-0.305581763562507,0.759923107256094,1
"ENSG00000260844",0.564575961735445,-4.28073688168792,6.8172063394717,-0.627931247570197,0.530048979957496,1
"FBXL19-AS1_ENSG00000260852",174.056091097638,-0.174784929957555,0.591487069303201,-0.295500846981253,0.76761130541604,1
"ENSG00000260853",43.7831147836555,-0.0127266218576697,1.17283328436699,-0.0108511772536696,0.991342183109935,1
"ENSG00000260855",17.4619315913158,0.746256225296113,1.78695368814899,0.417613635006467,0.676229626074951,1
"ENSG00000260871",2.59922186257845,-5.01817045737921,4.55959658334103,-1.10057334364045,0.271082392343674,1
"ENSG00000260874",6.98611187031568,2.74618307281,2.92273300196032,0.93959423285264,0.347425735621211,1
"LINC01229_ENSG00000260876",4.31880972048079,2.06810503642659,3.71894283072642,0.556100249603091,0.578142324479264,1
"HCCAT5_ENSG00000260880",1.16480020193733,-5.2805730266353,6.79172658950259,-0.777500825018052,0.436863347895262,1
"ENSG00000260884",1.09786142612225,3.18851567582226,6.84243987576423,0.465991040288994,0.641221913833197,1
"TAT-AS1_ENSG00000260886",9.17730639936554,-0.476121255162618,2.34209002464465,-0.203289049589312,0.838909113995815,1
"ENSG00000260895",0.10521854398158,0,7.06685095989142,0,1,1
"ARLNC1_ENSG00000260896",0.375369000655441,2.18875772031586,6.91805557326319,0.316383367716059,0.75171153973228,1
"ADPGK-AS1_ENSG00000260898",2.75584773685536,0.746296998281082,4.52751912858771,0.164835747146557,0.869073266726939,1
"ENSG00000260899",4.30114275263326,0.746280752475203,3.22819395699939,0.231175933793294,0.817178125700133,1
"XKR7_ENSG00000260903",130.261906472134,0.646727927950068,0.764614254344316,0.845822484050679,0.397651780546267,1
"ENSG00000260907",9.56385949284445,0.639352805442017,2.30798228880287,0.277018072687917,0.781766228996874,1
"LINC00565_ENSG00000260910",0.153119139251288,-2.69597637572447,6.91817727083402,-0.389694607435154,0.696762384544729,1
"ENSG00000260911",0.10521854398158,0,7.06685095989142,0,1,1
"ENSG00000260912",189.476218804764,0.43856005403248,0.57726768898462,0.759716960434563,0.447423788502693,1
"ENSG00000260914",1.05124467183583,-3.6960108793725,6.84258171282573,-0.540148592225753,0.589094561994305,1
"CCPG1_ENSG00000260916",381.149644349105,-0.0432237678078953,0.421183312321087,-0.102624597279733,0.918260920102403,1
"ENSG00000260917",247.489750311965,0.163625415182691,0.509845638601146,0.320931283499113,0.748262466088879,1
"ENSG00000260918",1.53007502207772,2.33124301024144,6.11633093017815,0.381150568347932,0.70309152620903,1
